text,gender
Has begun updating her urlLink blog . Complete with a nice slick new layout.,female
"urlLink Shady, my FAT cat, drinking out of the bathroom sink. urlLink",female
urlLink Avery is in heaven at the horse barn. urlLink,female
Bumper Sticker Moment 'It takes balls to neuter your pet',female
urlLink This is for Beth - Our Hero - Santa Ward! urlLink,female
'Time is never wasted when your always wasting time' A message from our friends at Bull Dog Cafe ,female
Lalallaallaallalalala...I am all ready! Time for schoooool! haha,female
urlLink what's your inner flower? urlLink [c] s u g a r d e w,female
urlLink Americans for Better Choices Announces Ditka for Senate Fundraiser and Voters' Rally,female
hi. i'm leaving in about an hour. talk to you all later. leah...i love you.,female
urlLink HEY GUYS.... LOOK UP!!!! SAY WAZZ UP!!!! urlLink,female
"-..you got a candy? -..who do you take me for, Willy Wonka?",female
'Blessed be the pure at heart for they may see God.' Mathew 5:8.,female
Farewell Rest in Peace Dad Bergren. You were loved by many and will be missed.,female
God is a God of second chances. -the choir of purple(?) vegetables from Jonah,female
Procrastinating ... someday a poem will be here again.,female
You butthead. Of course you like sex. Now I want you to write 'I love boinking' 500 times.,female
urlLink An interesting article regarding modern classical music in the movies.,female
someone just inter-officed me some candy! woohoo :D,female
urlLink Its the life of the rich and famous BabY!!!!!! urlLink,female
auDrey should just start with a D because thats the only grade i seem to get.,female
"i could write a lot on the blog right now, but it's pointless.",female
"this is a test. i repeat, this is only a test. urlLink the pub we *didn't* visit. urlLink",female
i have a feeling our trip will be delayed again....:(,female
cara- i bought 2 bags of candy and not 1 trick or treater showed up. figures.,female
urlLink hey!!!tats IKEA!!!my new wardrobe cominggggggg..... urlLink,female
urlLink Condoms urlLink Iraq urlLink Tyranny urlLink freedom,female
"maybe it's what it gets to forget. 10,000 salads down and 10,000 to go.",female
urlLink Take the urlLink What Fruit Are You? test by urlLink,female
HAPPY BIRTHDAY JULIE FORD-MOODY!!! urlLink Mail me!,female
funee for jay el ess: urlLink dokaka and urlLink gi joe?,female
WhatsMcCrackin (4:53:57 PM): I want to start speaking in iambic pentameter,female
"urlLink my two pretty girls, Gracie and Ellie urlLink",female
"urlLink What's up with blogging, and why should you care? - TechUpdate - ZDNet",female
"Well, this is kinda a sick picture given the news lately! urlLink sailingkiwi",female
Here are a few pics from the wedding on Fri urlLink urlLink,female
Do you think Hot Tamales would be considered a balanced breakfast? I thought not....,female
huh? what?.. it's only 11:36 am are you freakin' kidding me?,female
"urlLink Kate, Angela (eating kates hair), and Dylan on the Napo in the Amazon urlLink",female
"I'm sure he'll find a way. After all, this is Josh we're talking about.",female
Soy un perdedor. I'm a loser baby. So why don't you kill me.,female
urlLink Amanda at the toy store trying on jewelry. urlLink,female
I'm back from camp but I wish I weren't. It was too nice to be away.,female
big guys with bats should stay away from stupid grade 9 get togethers,female
guess where i'm going to dinner tonight.....PASTA POMODORO!!! I'll see of TASHA is working...hehe,female
SOMEBODY TELL ME What the shit happened to my left margin? How do i fix it? urlLink GRAMBO HELP ME!,female
urlLink my france trip summed up into two words: holy crap urlLink,female
Everybody check out urlLink my cousin Tom's band . You won't be sorry. These lyrics are....prolific.,female
"i SO need to do work, but im having an insane amount of trouble motivating myself.....",female
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!SOFIA GOT HER PERIOD!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,female
Now they're saying final grades won't be posted until tomorrow at 9. ::sigh::,female
Shortly after returning from Operation Iraqi Freedom urlLink urlLink,female
"But the choir feels an obligation to be there. The congregation doesn't. Try again, Analogy Girl.",female
LUST I want the SMART Amazing Phone. And I can get it for 800 freaking bucks. Hot damn!,female
urlLink Troy and I at the Oregon Country Fair on July 10th. urlLink,female
"I love reading this. hehe 'Escort Services?' Yes, the boy likes you. Awesome. Go get him.",female
sometimes the best way to be reminded of something is by its absence.,female
i'm not really a big fan of radio head either - merry christmas eve!,female
urlLink Broward County Greens Web Site Updated the site.,female
Make sure to check out the button at the bottom of the page! Don't Click it ;)!,female
urlLink Press Room Carnival To Operate Year-Round Sailings From Jacksonville in 2004!!!! YaY!,female
your asshole. urlLink What swear word are you? brought to you by urlLink Quizilla,female
"JHAYNE: You said you would call me again? Pls call me when you get the chance, okay?",female
helooo! you're online on msn but my messages arent getting through! poo!,female
jenny is my hero. thank you jenny i love you very much... well i have nothing else to say,female
"urlLink quartet: me, dolphin girl, slaybelle, and flo. urlLink",female
Spitting is about the most disgusting thing a human being can do.,female
Why is it I keep second-thinking entries and I come back and replace them with rubbish like this?,female
"Heheheh.... Scrood up the BLog again a lil' bit, sorry if some of the posts got put into Greek, all.",female
"Er I mean 17:45... God, I wouldn't get up at 5:45 if my life depended on it!",female
Looking for some good chick lit? Check out urlLink Red Dress Ink books.,female
"urlLink the Wizard, looking crusty, as always urlLink",female
The Bourne Identity was awesome! I liked it even better than The Sum of All Fears !!,female
fabityfabfab49: kik fabityfabfab49: lol*Jumper991: kik?! fabityfabfab49: uits rite next 2 lol,female
Alarming: 'Al Sharpton wins the 'Beautiful Corpse' award',female
"welcome home, my sister. see you at the tree ritual.",female
hi guyz wassup... we gave roxy her full name LADY ROXANE DUNHILL,female
urlLink SOX WIN! SOX WIN!!! BRING ON THE YANKEES!!!!,female
urlLink She's found another easily accessible toy. It tastes good too!,female
Lalalalalalalalalalalalalalalalalalala. Beep. Yay!,female
Patrick is wearing pubic hair pants and they are getting all over our mailing!,female
"The Beads--featured Dave King, Mike Nowells, John Barto. I remember Curious George.",female
we should do lunch sometime yar? - can i join you guys?,female
urlLink Jonathan..*sigh*..;)...and The Queen! urlLink,female
Is anyone else absolutely in love with Lupin? Just wondering.,female
so cute! discover your inner candy heart @ quiz me,female
"yo yo yo'll i am buntine and i think i'm really cool, sometimes i eat samples of stool over and out",female
"Lovely, heart-breaking post... over at urlLink Mr. Shea's blog .",female
"urlLink City of Gainesville, Florida - Official Website",female
Take the The 'What Teen Label Do You Fit Into Most?' Quiz! by antiperfect,female
"mandy, you already said that... march 25th to be exact.",female
"urlLink In Catalan 'Esglesia Vella', in english 'where is the ceiling'? urlLink",female
"so, just so you know, urlLink the vatican says it's ok to read harry potter .",female
"Ahh, gotta go walk into town sorry guys. I'll be back!",female
"urlLink From left to right: Me, Laura, Carol, Heidi, Jes, Heather (bottom)",female
wow i just spent the last five minutes talking about potatoes. SOMEBODY HELP ME.,female
good luck with everything john. and give julie our love and support.,female
urlLink Me and Sudhir at KL Hard Rock Cafe urlLink,female
i fussed with my blog and now my comments r gone!! no!!,female
And as we all know mud spelt backwards is 'Dum'! -Bugs Bunny,female
theres a cell phone coming for me! the cell phone is cummmm,female
this reminds me of Jenny now..with a bit longer hair.,female
In less than 12 hours I will be on a plane to Vermont. I love and miss you all already! Smile!,female
i....i....i.... i have nothing to say to any of you right now. nothing.,female
Screwtape takes on the Professor over at the GreenBooks section of urlLink TheOneRing.Net,female
Happy Birthday Baby! B'day Brunch for Jelte with Cora & Joris on 4 Apr 2004. urlLink,female
"Mallory is the coolest person ever. And her wall rocks, too.",female
i'm all gurly now!!lolz...look at muh site..rosy pink ewwwwwwwwwwwwwwwwwwww,female
10 carbs later (about 90 min) my blood is 108. not bad.,female
urlLink Our new nagged Lecturer~~haha~~giv comment arround~ urlLink,female
Want to see the most annoying web page on the internet ? urlLink Enter at your own risk.,female
good luck with everything john. and give julie our love and support.,female
"urlLink This here's the Veridian Vortex of Doom, A.K.A. the pool skimmer. urlLink",female
"urlLink The main hall has a great vaulted ceiling, and they can raise/lower the chandeliers. urlLink",female
"urlLink This is my best friend Talley and me, being losers.",female
urlLink 'I was crawling under the futon couch' urlLink,female
"Wow, I HATE verizon and it's damn internet service.",female
"It's days like this, when it's hot as balls out, that I wish i had central air.",female
"merry christmas and chanukah and to everyone and stuff. love, me",female
"Dog Alarm Clock If anyone wants to know when it's 7:30 am, just ask Maggie.",female
I just have one thing to say: last episode of Joe Millionaire tomorrow night. Dont miss out!,female
"urlLink Krissy and I again , thats us, always being Vain! lol urlLink",female
urlLink Aunt Evelyn and the girls on June 20th urlLink,female
urlLink Me dancing with my papa at the despedida urlLink,female
"Going to cancun before the wedding? But...that's....that's....why, you'll be living in sin!",female
"urlLink urlLink The Garage is now live. Yeah, baby!",female
Rainbow urlLink ?? Which Natural Wonder Or Disaster Are You ?? brought to you by urlLink Quizilla,female
"urlLink Afternoon hair is much... shorter. :-) Yes, tangle-free hair! urlLink",female
Let it be known that Drew and Sam stole Bumper Waltzing from Lynzi and myself :),female
"Mimi, is Heather just to let you know, that's what Annie calls me.",female
being grown up isn't half as fun as growing up. these are the best days of our lives.,female
"'and when your eyes, lock with mine everything seems right' i love you.",female
"Went out to work,go home,watch tv,sleep, what a bored..",female
So this is a Blog hu? Well hello Mr. W.W. Web.. it's nice to meet you.,female
ok..as i was trying to link my frenz's bloggie to mine again..zhen yang came online.,female
'People who never get carried away should.' -Malcolm Forbes,female
